Origin City,Destination City,Distance,Avg Speed,Sea Level Difference
lagrangeky,evansvillein,146.5,66.2,-411
lagrangeky,pittsburghpa,363.8,66.07,22
lagrangeky,philadelphiapa,647.66,65.91,-752
lagrangeky,scrantonpa,657.05,67.67,24
lagrangeky,eriepa,421.53,67.6,-57
lagrangeky,allentownpa,627.18,64.89,-457
lagrangeky,statecollegepa,501.6,64.55,310
lagrangeky,columbiasc,500.03,65.4,-493
lagrangeky,greenvillesc,405.06,62.85,165
lagrangeky,sumtersc,548.23,64.07,-539
lagrangeky,myrtlebeachsc,648.2,63.94,-686
lagrangeky,spartanburgsc,409.78,63.53,-39
lagrangeky,clemsonsc,431.29,62.1,68
lagrangeky,wilmingtonde,640.49,64.16,-753
lagrangeky,newarkde,642.15,65.23,-623
lagrangeky,middletownde,665.53,65.62,-726
lagrangeky,doverde,663.06,64.2,-674
lagrangeky,milfordde,665.54,63.96,-755
lagrangeky,frankfordde,689.41,63.38,-743
lagrangeky,washingtondcwa,576.06,62.68,-674
lagrangeky,baltimoremd,582.93,65.15,-668
lagrangeky,annapoliswa,2417.62,69.05,-753
lagrangeky,oceancitymd,2483.22,68.6,-800
lagrangeky,fredericksonwa,2397.62,69.12,-415
lagrangeky,towsonmd,586.49,65.4,-430
lagrangeky,rockvillemd,560.19,65.32,-304
lagrangeky,silverspringmd,572.38,64.13,-503
lagrangeky,oceancitymd,716.44,63.57,-800
lagrangeky,baltimoremd,582.93,65.15,-668
lagrangeky,hagerstownmd,511.05,65.24,-234
lagrangeky,westerlyri,883.57,66.8,-992
lagrangeky,woonsocketri,939.29,67.85,-563
lagrangeky,warwickri,915.44,66.64,-753
lagrangeky,newportri,921.6,66.12,-782
lagrangeky,northkingstownri,910.91,66.4,-753
lagrangeky,providenceri,922.49,66.88,-717
lagrangeky,anstedwv,286.3,60.86,595
lagrangeky,martinsburgswv,523.64,65.3,-248
lagrangeky,summersvillewv,326.22,64.82,1091
lagrangeky,viennawv,265.24,60.97,-21
lagrangeky,bluefieldwv,345.43,63.3,2266
lagrangeky,charlestonwv,239.44,64.18,133
lagrangeky,athensga,502.21,66.01,-22
lagrangeky,columbusga,546.13,67.71,-254
lagrangeky,maconga,526.9,67.32,-367
lagrangeky,augustaga,524.88,61.94,-359
lagrangeky,savannahga,653.23,66.08,-738
lagrangeky,atlantaga,443.38,67.28,307
lagrangeky,atlanticcitynj,709.66,65.64,-753
lagrangeky,camdennj,651.86,65.74,-753
lagrangeky,newbrunswicknj,702.56,66.44,-733
lagrangeky,elizabethnj,717.57,66.37,-754
lagrangeky,trentonnj,667.94,66.43,-752
lagrangeky,newarknj,703.66,64.99,-672
lagrangeky,bridgeportct,803.66,67.13,-747
lagrangeky,danburyct,793.49,66.64,-242
lagrangeky,stamfordct,781.72,67.27,-646
lagrangeky,hartfordct,849.87,66.53,-734
lagrangeky,newhavenct,822.1,66.76,-718
lagrangeky,waterburyct,820.38,66.62,-284
cincinnatioh,detroitmi,262.93,66.54,121
cincinnatioh,annarbormi,250.16,65.38,363
cincinnatioh,grandrapidsmi,355.64,65.44,177
cincinnatioh,cadillacmi,441.81,68.09,788
cincinnatioh,traversecitymi,489.77,67.05,128
cincinnatioh,owossomi,318.97,66.21,245
cincinnatioh,burlingtonvt,798.49,62.07,-312
cincinnatioh,winooskivt,801.52,62.32,-257
cincinnatioh,stalbanscityvt,825.21,62.62,-106
cincinnatioh,barrevt,848.16,64.29,341
cincinnatioh,montpeliervt,850.13,64.49,140
cincinnatioh,rutlandvt,783.57,65.81,60
cincinnatioh,keywestfl,1280.43,66.91,-509
cincinnatioh,miamifl,1122.87,69.61,-407
cincinnatioh,fortlauderdalefl,1100.02,69.67,-529
cincinnatioh,orlandofl,899.02,69.44,-460
cincinnatioh,tampafl,916.14,69.65,-467
cincinnatioh,jacksonvillefl,795.55,68.43,-347
cincinnatioh,pepperellma,881.18,67.42,-207
cincinnatioh,fitchburgma,870.15,67.92,77
cincinnatioh,leominsterma,866.16,68.07,-44
cincinnatioh,amherstma,812.68,67.77,-345
cincinnatioh,chicopeema,799.08,68.39,-306
cincinnatioh,westspringfieldma,796.71,68.07,-341
cincinnatioh,rochesterny,501.39,68.03,-74
cincinnatioh,syracuseny,576.82,68.12,-43
cincinnatioh,cooperstownny,663.82,67.09,770
cincinnatioh,buffalony,436.48,68.08,168
cincinnatioh,newyorkcityny,639.13,64.12,-379
cincinnatioh,troyny,720.39,68.29,-373
cincinnatioh,portlandme,981.22,68.19,-466
cincinnatioh,brunswickme,1005.82,68.1,-416
cincinnatioh,lewistonme,1010.95,68.06,-160
cincinnatioh,bangorme,1108.89,68.43,-309
cincinnatioh,augustame,1035.4,68.24,-352
cincinnatioh,watervilleme,1054.26,68.11,-251
cincinnatioh,raleighnc,516.41,62.5,-205
cincinnatioh,charlottenc,461.84,62.58,73
cincinnatioh,ashevillenc,364.59,66,1645
cincinnatioh,wilmingtonnc,645.1,64.37,-397
cincinnatioh,greensboronc,442.24,62.02,308
cincinnatioh,durhamnc,493.49,62.65,-208
cincinnatioh,alexandriava,516.51,63.89,-287
cincinnatioh,hamptonva,589.4,64.37,-527
cincinnatioh,fredericksburgva,509.9,60.18,-349
cincinnatioh,richmondva,514.42,63.77,-267
cincinnatioh,virginiabeachva,619.41,64.1,-480
cincinnatioh,williamsburgva,563.76,63.94,-441
cincinnatioh,frankfortky,79.26,53.89,176
cincinnatioh,cynthianaky,56.56,48.56,236
cincinnatioh,lexingtonky,82.79,59.37,564
cincinnatioh,lawrenceburgky,100.96,60.73,286
cincinnatioh,louisvilleky,99.91,63.57,46
cincinnatioh,lagrangeky,75.62,63.55,272
cincinnatioh,columbusoh,107.2,64.92,309
cincinnatioh,toledooh,202.34,67.19,103
cincinnatioh,akronoh,231.85,66.63,474
cincinnatioh,daytonoh,54.42,59.7,332
cincinnatioh,clevelandoh,249.24,66.87,121
cincinnatioh,manchesternh,919.95,68.18,-195
cincinnatioh,concordnh,859.28,64.09,-147
cincinnatioh,nashuanh,900.75,68.09,-333
cincinnatioh,rochesternh,949.29,67.95,-287
cincinnatioh,portsmouthnh,930.6,68.07,-473
cincinnatioh,keenenh,808.66,64.65,5
cincinnatioh,southbendin,244.91,62.74,232
cincinnatioh,fortwaynein,179.27,58.36,306
cincinnatioh,indianapolisin,111.99,63.78,319
cincinnatioh,lafayettein,175.42,64.16,167
cincinnatioh,bloomingtonin,129.14,52.5,298
cincinnatioh,evansvillein,221.07,66.36,-139
cincinnatioh,pittsburghpa,288.21,65.57,294
cincinnatioh,philadelphiapa,572.07,65.64,-480
cincinnatioh,scrantonpa,581.47,67.62,296
cincinnatioh,eriepa,345.94,67.5,215
cincinnatioh,allentownpa,551.6,64.48,-185
cincinnatioh,statecollegepa,426.01,63.96,582
cincinnatioh,columbiasc,511.62,66.63,-221
cincinnatioh,greenvillesc,416.65,64.32,437
cincinnatioh,sumtersc,559.82,65.18,-267
cincinnatioh,myrtlebeachsc,659.79,64.87,-414
cincinnatioh,spartanburgsc,421.37,64.99,233
cincinnatioh,clemsonsc,442.89,63.47,340
cincinnatioh,wilmingtonde,564.9,63.67,-481
cincinnatioh,newarkde,566.57,64.87,-351
cincinnatioh,middletownde,589.94,65.33,-454
cincinnatioh,doverde,587.47,63.74,-402
cincinnatioh,milfordde,589.96,63.47,-483
cincinnatioh,frankfordde,613.82,62.85,-471
cincinnatioh,washingtondcwa,500.48,61.94,-402
cincinnatioh,baltimoremd,507.35,64.74,-396
cincinnatioh,annapoliswa,2400.05,69.01,-481
cincinnatioh,oceancitymd,2470.38,68.62,-528
cincinnatioh,fredericksonwa,2380.05,69.09,-143
cincinnatioh,towsonmd,510.91,65.03,-158
cincinnatioh,rockvillemd,484.61,64.91,-32
cincinnatioh,silverspringmd,496.79,63.57,-231
cincinnatioh,oceancitymd,640.85,63.08,-528
cincinnatioh,baltimoremd,507.35,64.74,-396
cincinnatioh,hagerstownmd,435.46,64.77,38
cincinnatioh,westerlyri,807.98,66.69,-720
cincinnatioh,woonsocketri,863.71,67.84,-291
cincinnatioh,warwickri,839.85,66.52,-481
cincinnatioh,newportri,846.02,65.95,-510
cincinnatioh,northkingstownri,835.33,66.25,-481
cincinnatioh,providenceri,846.91,66.78,-445
cincinnatioh,anstedwv,244.74,56.8,867
cincinnatioh,martinsburgswv,448.06,64.85,24
cincinnatioh,summersvillewv,284.67,61.38,1363
cincinnatioh,viennawv,194.81,58.26,251
cincinnatioh,bluefieldwv,303.87,60.03,2538
cincinnatioh,charlestonwv,197.88,59.33,405
cincinnatioh,athensga,483.55,62.54,250
cincinnatioh,columbusga,563.34,68.46,18
cincinnatioh,maconga,544.1,68.1,-95
cincinnatioh,augustaga,536.47,63.06,-87
cincinnatioh,savannahga,664.82,67.03,-466
cincinnatioh,atlantaga,460.59,68.2,579
cincinnatioh,atlanticcitynj,634.07,65.37,-481
cincinnatioh,camdennj,576.28,65.45,-481
cincinnatioh,newbrunswicknj,626.98,66.25,-461
cincinnatioh,elizabethnj,641.98,66.17,-482
cincinnatioh,trentonnj,592.35,66.23,-480
cincinnatioh,newarknj,628.08,64.64,-400
cincinnatioh,bridgeportct,728.07,67.04,-475
cincinnatioh,danburyct,717.91,66.5,30
cincinnatioh,stamfordct,706.14,67.19,-374
cincinnatioh,hartfordct,774.28,66.38,-462
cincinnatioh,newhavenct,746.51,66.63,-446
cincinnatioh,waterburyct,744.8,66.47,-12
columbusoh,detroitmi,202.81,61.9,-188
columbusoh,annarbormi,190.05,60.3,54
columbusoh,grandrapidsmi,322.67,65.48,-132
columbusoh,cadillacmi,381.7,65.65,479
columbusoh,traversecitymi,429.66,64.81,-181
columbusoh,owossomi,258.86,62.49,-64
columbusoh,burlingtonvt,692.17,61.12,-621
columbusoh,winooskivt,695.2,61.41,-566
columbusoh,stalbanscityvt,718.9,61.77,-415
columbusoh,barrevt,741.84,63.67,32
columbusoh,montpeliervt,743.82,63.89,-169
columbusoh,rutlandvt,677.26,65.33,-249
columbusoh,keywestfl,1310.04,65.49,-818
columbusoh,miamifl,1158.24,68.07,-716
columbusoh,fortlauderdalefl,1133.34,68.18,-838
columbusoh,orlandofl,948,67.4,-769
columbusoh,tampafl,1022.72,69.56,-776
columbusoh,jacksonvillefl,806.41,67.08,-656
columbusoh,pepperellma,774.86,67.2,-516
columbusoh,fitchburgma,763.83,67.76,-232
columbusoh,leominsterma,759.85,67.93,-353
columbusoh,amherstma,706.36,67.58,-654
columbusoh,chicopeema,692.76,68.29,-615
columbusoh,westspringfieldma,690.39,67.92,-650
columbusoh,rochesterny,395.07,67.77,-383
columbusoh,syracuseny,470.5,67.92,-352
columbusoh,cooperstownny,557.51,66.73,461
columbusoh,buffalony,330.16,67.78,-141
columbusoh,newyorkcityny,535.69,63.19,-688
columbusoh,troyny,614.08,68.16,-682
columbusoh,portlandme,874.9,68.09,-775
columbusoh,brunswickme,899.5,67.99,-725
columbusoh,lewistonme,904.63,67.95,-469
columbusoh,bangorme,1002.57,68.37,-618
columbusoh,augustame,929.08,68.14,-661
columbusoh,watervilleme,947.94,68.01,-560
columbusoh,raleighnc,479.42,63.38,-514
columbusoh,charlottenc,424.84,63.57,-236
columbusoh,ashevillenc,395.39,57.02,1336
columbusoh,wilmingtonnc,608.1,65.21,-706
columbusoh,greensboronc,405.25,62.98,-1
columbusoh,durhamnc,456.5,63.58,-517
columbusoh,alexandriava,413.07,62.65,-596
columbusoh,hamptonva,552.4,65.3,-836
columbusoh,fredericksburgva,418.41,59.49,-658
columbusoh,richmondva,477.43,64.78,-576
columbusoh,virginiabeachva,582.41,64.96,-789
columbusoh,williamsburgva,526.77,64.87,-750
columbusoh,frankfortky,185.84,61.56,-133
columbusoh,cynthianaky,162,60.09,-73
columbusoh,lexingtonky,189.37,64.35,255
columbusoh,lawrenceburgky,207.54,64.64,-23
columbusoh,louisvilleky,206.49,66.18,-263
columbusoh,lagrangeky,182.2,66.54,-37
columbusoh,cincinnatioh,106.64,65.11,-309
columbusoh,toledooh,142.23,60.87,-206
columbusoh,akronoh,125.53,64.72,165
columbusoh,daytonoh,71.93,62.74,23
columbusoh,clevelandoh,142.92,65.34,-188
columbusoh,manchesternh,813.63,68.07,-504
columbusoh,concordnh,752.96,63.45,-456
columbusoh,nashuanh,794.43,67.97,-642
columbusoh,rochesternh,842.98,67.81,-596
columbusoh,portsmouthnh,824.28,67.94,-782
columbusoh,keenenh,702.34,64.03,-304
columbusoh,southbendin,257.58,59.51,-77
columbusoh,fortwaynein,163.48,59.55,-3
columbusoh,indianapolisin,175.65,65.34,10
columbusoh,lafayettein,236.22,65.53,-142
columbusoh,bloomingtonin,225.42,63.82,-11
columbusoh,evansvillein,327.65,67.15,-448
columbusoh,pittsburghpa,184.77,63.62,-15
columbusoh,philadelphiapa,468.63,64.86,-789
columbusoh,scrantonpa,475.15,67.31,-13
columbusoh,eriepa,239.62,66.85,-94
columbusoh,allentownpa,448.16,63.44,-494
columbusoh,statecollegepa,322.57,62.4,273
columbusoh,columbiasc,516.17,64.16,-530
columbusoh,greenvillesc,455.57,56.69,128
columbusoh,sumtersc,534.05,61.03,-576
columbusoh,myrtlebeachsc,588.65,61.29,-723
columbusoh,spartanburgsc,490.66,63.24,-76
columbusoh,clemsonsc,481.8,56.45,31
columbusoh,wilmingtonde,461.46,62.51,-790
columbusoh,newarkde,463.12,63.94,-660
columbusoh,middletownde,486.5,64.52,-763
columbusoh,doverde,484.03,62.65,-711
columbusoh,milfordde,486.51,62.34,-792
columbusoh,frankfordde,510.38,61.67,-780
columbusoh,washingtondcwa,397.03,60.25,-711
columbusoh,baltimoremd,403.9,63.65,-705
columbusoh,annapoliswa,2460.86,69.03,-790
columbusoh,oceancitymd,2531.19,68.65,-837
columbusoh,fredericksonwa,2440.86,69.1,-452
columbusoh,towsonmd,407.47,64.01,-467
columbusoh,rockvillemd,381.16,63.79,-341
columbusoh,silverspringmd,393.35,62.2,-540
columbusoh,oceancitymd,537.41,61.99,-837
columbusoh,baltimoremd,403.9,63.65,-705
columbusoh,hagerstownmd,332.02,63.46,-271
columbusoh,westerlyri,701.67,66.34,-1029
columbusoh,woonsocketri,757.39,67.67,-600
columbusoh,warwickri,733.54,66.17,-790
columbusoh,newportri,739.7,65.53,-819
columbusoh,northkingstownri,729.01,65.86,-790
columbusoh,providenceri,740.59,66.47,-754
columbusoh,anstedwv,207.75,57.52,558
columbusoh,martinsburgswv,344.61,63.61,-285
columbusoh,summersvillewv,244.97,63.5,1054
columbusoh,viennawv,112.88,58.18,-58
columbusoh,bluefieldwv,266.88,61.15,2229
columbusoh,charlestonwv,160.89,60.99,96
columbusoh,athensga,590.13,63.59,-59
columbusoh,columbusga,669.92,68.52,-291
columbusoh,maconga,650.68,68.22,-404
columbusoh,augustaga,586.88,64.78,-396
columbusoh,savannahga,675.68,65.51,-775
columbusoh,atlantaga,567.17,68.32,270
columbusoh,atlanticcitynj,530.63,64.64,-790
columbusoh,camdennj,472.83,64.65,-790
columbusoh,newbrunswicknj,523.54,65.67,-770
columbusoh,elizabethnj,538.54,65.59,-791
columbusoh,trentonnj,488.91,65.6,-789
columbusoh,newarknj,524.63,63.78,-709
columbusoh,bridgeportct,621.75,66.7,-784
columbusoh,danburyct,611.59,66.07,-279
columbusoh,stamfordct,599.82,66.87,-683
columbusoh,hartfordct,667.97,65.98,-771
columbusoh,newhavenct,640.19,66.24,-755
columbusoh,waterburyct,638.48,66.06,-321
toledooh,detroitmi,58.57,59.9,18
toledooh,annarbormi,53.94,55.79,260
toledooh,grandrapidsmi,186.56,68.01,74
toledooh,cadillacmi,245.59,67.68,685
toledooh,traversecitymi,293.55,66.04,25
toledooh,owossomi,122.74,62.7,142
toledooh,burlingtonvt,668.31,60.33,-415
toledooh,winooskivt,671.34,60.63,-360
toledooh,stalbanscityvt,674.24,64.41,-209
toledooh,barrevt,717.98,62.96,238
toledooh,montpeliervt,719.95,63.19,37
toledooh,rutlandvt,653.39,64.57,-43
toledooh,keywestfl,1481.4,67.2,-612
toledooh,miamifl,1323.83,69.54,-510
toledooh,fortlauderdalefl,1300.98,69.59,-632
toledooh,orlandofl,1099.98,69.38,-563
toledooh,tampafl,1117.1,69.55,-570
toledooh,jacksonvillefl,945.95,66.32,-450
toledooh,pepperellma,750.99,66.56,-310
toledooh,fitchburgma,739.97,67.12,-26
toledooh,leominsterma,735.98,67.29,-147
toledooh,amherstma,682.5,66.88,-448
toledooh,chicopeema,668.89,67.59,-409
toledooh,westspringfieldma,666.53,67.22,-444
toledooh,rochesterny,371.21,66.5,-177
toledooh,syracuseny,446.64,66.86,-146
toledooh,cooperstownny,533.64,65.83,667
toledooh,buffalony,306.29,66.25,65
toledooh,newyorkcityny,558.56,65.53,-482
toledooh,troyny,590.21,67.36,-476
toledooh,portlandme,851.04,67.53,-569
toledooh,brunswickme,875.63,67.45,-519
toledooh,lewistonme,880.76,67.41,-263
toledooh,bangorme,978.71,67.89,-412
toledooh,augustame,905.21,67.62,-455
toledooh,watervilleme,924.08,67.49,-354
toledooh,raleighnc,618.95,63.11,-308
toledooh,charlottenc,564.38,63.23,-30
toledooh,ashevillenc,565.55,67.07,1542
toledooh,wilmingtonnc,747.64,64.63,-500
toledooh,greensboronc,544.78,62.79,205
toledooh,durhamnc,596.03,63.26,-311
toledooh,alexandriava,481.11,64.66,-390
toledooh,hamptonva,639.27,65.82,-630
toledooh,fredericksburgva,513.63,64.39,-452
toledooh,richmondva,569.19,65.26,-370
toledooh,virginiabeachva,669.28,65.49,-583
toledooh,williamsburgva,613.63,65.46,-544
toledooh,frankfortky,280.22,64,73
toledooh,cynthianaky,258.76,63.05,133
toledooh,lexingtonky,283.75,65.96,461
toledooh,lawrenceburgky,301.92,66.07,183
toledooh,louisvilleky,300.87,67.17,-57
toledooh,lagrangeky,276.58,67.5,169
toledooh,cincinnatioh,202.31,67.07,-103
toledooh,columbusoh,141.49,60.76,206
toledooh,akronoh,135.46,64.61,371
toledooh,daytonoh,149.84,67.36,229
toledooh,clevelandoh,113.93,62.16,18
toledooh,manchesternh,789.77,67.47,-298
toledooh,concordnh,729.1,62.75,-250
toledooh,nashuanh,770.56,67.36,-436
toledooh,rochesternh,819.11,67.23,-390
toledooh,portsmouthnh,800.42,67.35,-576
toledooh,keenenh,678.47,63.29,-98
toledooh,southbendin,156.1,63.54,129
toledooh,fortwaynein,102.54,60.67,203
toledooh,indianapolisin,227.39,65.37,216
toledooh,lafayettein,216.83,61.22,64
toledooh,bloomingtonin,277.3,64.21,195
toledooh,evansvillein,398.52,66.91,-242
toledooh,pittsburghpa,230.09,66.67,191
toledooh,philadelphiapa,527.85,66.44,-583
toledooh,scrantonpa,472.02,67.33,193
toledooh,eriepa,215.76,64.66,112
toledooh,allentownpa,499.2,66.81,-288
toledooh,statecollegepa,336.04,64.14,479
toledooh,columbiasc,655.71,63.74,-324
toledooh,greenvillesc,617.61,65.81,334
toledooh,sumtersc,673.59,61.27,-370
toledooh,myrtlebeachsc,728.19,61.46,-517
toledooh,spartanburgsc,622.33,66.27,130
toledooh,clemsonsc,643.85,65.13,237
toledooh,wilmingtonde,520.68,64.27,-584
toledooh,newarkde,503.65,62.96,-454
toledooh,middletownde,554.54,66.12,-557
toledooh,doverde,552.07,64.4,-505
toledooh,milfordde,554.55,64.11,-586
toledooh,frankfordde,578.42,63.4,-574
toledooh,washingtondcwa,465.07,62.54,-505
toledooh,baltimoremd,471.94,65.61,-499
toledooh,annapoliswa,2346.37,68.83,-584
toledooh,oceancitymd,2416.7,68.43,-631
toledooh,fredericksonwa,2326.37,68.9,-246
toledooh,towsonmd,475.5,65.92,-261
toledooh,rockvillemd,449.2,65.84,-135
toledooh,silverspringmd,461.39,64.35,-334
toledooh,oceancitymd,605.45,63.62,-631
toledooh,baltimoremd,471.94,65.61,-499
toledooh,hagerstownmd,400.06,65.81,-65
toledooh,westerlyri,698.53,66.35,-823
toledooh,woonsocketri,733.53,67.02,-394
toledooh,warwickri,730.4,66.17,-584
toledooh,newportri,736.56,65.53,-613
toledooh,northkingstownri,725.87,65.86,-584
toledooh,providenceri,737.46,66.47,-548
toledooh,anstedwv,347.28,59.32,764
toledooh,martinsburgswv,412.65,65.87,-79
toledooh,summersvillewv,389.62,63.94,1260
toledooh,viennawv,272.58,65.7,148
toledooh,bluefieldwv,406.41,61.52,2435
toledooh,charlestonwv,300.42,61.56,302
toledooh,athensga,684.51,64.34,147
toledooh,columbusga,764.3,68.64,-85
toledooh,maconga,745.06,68.37,-198
toledooh,augustaga,726.42,64.27,-190
toledooh,savannahga,815.22,64.93,-569
toledooh,atlantaga,661.55,68.48,476
toledooh,atlanticcitynj,589.85,66.06,-584
toledooh,camdennj,532.05,66.23,-584
toledooh,newbrunswicknj,561.75,66.85,-564
toledooh,elizabethnj,557.53,66.87,-585
toledooh,trentonnj,548.13,67.07,-583
toledooh,newarknj,549.19,66.95,-503
toledooh,bridgeportct,618.62,66.71,-578
toledooh,danburyct,608.46,66.08,-73
toledooh,stamfordct,596.68,66.88,-477
toledooh,hartfordct,664.83,65.98,-565
toledooh,newhavenct,637.06,66.25,-549
toledooh,waterburyct,635.35,66.07,-115
akronoh,detroitmi,192.33,65.74,-353
akronoh,annarbormi,190.61,64.27,-111
akronoh,grandrapidsmi,323.24,68.16,-297
akronoh,cadillacmi,382.26,67.92,314
akronoh,traversecitymi,430.23,66.76,-346
akronoh,owossomi,259.42,65.57,-229
akronoh,burlingtonvt,578.1,59.4,-786
akronoh,winooskivt,581.13,59.74,-731
akronoh,stalbanscityvt,604.82,60.21,-580
akronoh,barrevt,627.77,62.41,-133
akronoh,montpeliervt,629.74,62.67,-334
akronoh,rutlandvt,563.18,64.19,-414
akronoh,keywestfl,1363.99,66.45,-983
akronoh,miamifl,1212.19,69.12,-881
akronoh,fortlauderdalefl,1187.29,69.25,-1003
akronoh,orlandofl,1001.95,68.69,-934
akronoh,tampafl,1056.81,67.79,-941
akronoh,jacksonvillefl,860.36,68.6,-821
akronoh,pepperellma,660.78,66.49,-681
akronoh,fitchburgma,649.76,67.13,-397
akronoh,leominsterma,645.77,67.32,-518
akronoh,amherstma,592.29,66.86,-819
akronoh,chicopeema,578.68,67.67,-780
akronoh,westspringfieldma,576.32,67.24,-815
akronoh,rochesterny,281,66.32,-548
akronoh,syracuseny,356.43,66.81,-517
akronoh,cooperstownny,443.43,65.58,296
akronoh,buffalony,216.08,65.92,-306
akronoh,newyorkcityny,437.71,64.56,-853
akronoh,troyny,500,67.41,-847
akronoh,portlandme,760.82,67.59,-940
akronoh,brunswickme,785.42,67.5,-890
akronoh,lewistonme,790.55,67.45,-634
akronoh,bangorme,888.5,67.97,-783
akronoh,augustame,815,67.69,-826
akronoh,watervilleme,833.87,67.54,-725
akronoh,raleighnc,533.36,65.97,-679
akronoh,charlottenc,478.79,66.47,-401
akronoh,ashevillenc,508.18,66.24,1171
akronoh,wilmingtonnc,662.05,67.24,-871
akronoh,greensboronc,459.19,66.03,-166
akronoh,durhamnc,510.45,66.28,-682
akronoh,alexandriava,362.31,62.8,-761
akronoh,hamptonva,520.47,64.73,-1001
akronoh,fredericksburgva,394.84,62.62,-823
akronoh,richmondva,450.4,63.88,-741
akronoh,virginiabeachva,550.49,64.4,-954
akronoh,williamsburgva,494.84,64.24,-915
akronoh,frankfortky,311.19,64.26,-298
akronoh,cynthianaky,287.35,63.57,-238
akronoh,lexingtonky,314.72,66.03,90
akronoh,lawrenceburgky,332.89,66.12,-188
akronoh,louisvilleky,331.84,67.12,-428
akronoh,lagrangeky,307.55,67.42,-202
akronoh,cincinnatioh,231.98,67.02,-474
akronoh,columbusoh,125.13,67.04,-165
akronoh,toledooh,137.84,66.35,-371
akronoh,daytonoh,195.02,66.76,-142
akronoh,clevelandoh,39.28,53.73,-353
akronoh,manchesternh,699.56,67.52,-669
akronoh,concordnh,638.89,62.18,-621
akronoh,nashuanh,680.35,67.39,-807
akronoh,rochesternh,728.9,67.25,-761
akronoh,portsmouthnh,710.21,67.39,-947
akronoh,keenenh,588.26,62.74,-469
akronoh,southbendin,279.45,66.31,-242
akronoh,fortwaynein,210.8,63.95,-168
akronoh,indianapolisin,298.74,66.94,-155
akronoh,lafayettein,321.99,62.8,-307
akronoh,bloomingtonin,348.51,65.67,-176
akronoh,evansvillein,453,67.58,-613
akronoh,pittsburghpa,111.3,62.54,-180
akronoh,philadelphiapa,409.05,65.21,-954
akronoh,scrantonpa,351.16,66.67,-178
akronoh,eriepa,125.55,63.03,-259
akronoh,allentownpa,378.34,66.05,-659
akronoh,statecollegepa,215.18,61.57,108
akronoh,columbiasc,570.12,66.56,-695
akronoh,greenvillesc,572.46,66.53,-37
akronoh,sumtersc,588,63.42,-741
akronoh,myrtlebeachsc,642.6,63.46,-888
akronoh,spartanburgsc,544.61,65.78,-241
akronoh,clemsonsc,603.13,65.28,-134
akronoh,wilmingtonde,401.88,62.51,-955
akronoh,newarkde,384.86,60.81,-825
akronoh,middletownde,435.75,64.89,-928
akronoh,doverde,433.27,62.78,-876
akronoh,milfordde,435.76,62.44,-957
akronoh,frankfordde,459.63,61.68,-945
akronoh,washingtondcwa,346.28,60.07,-876
akronoh,baltimoremd,353.15,63.96,-870
akronoh,annapoliswa,2469.72,68.89,-955
akronoh,oceancitymd,2540.05,68.51,-1002
akronoh,fredericksonwa,2449.72,68.96,-617
akronoh,towsonmd,356.71,64.37,-632
akronoh,rockvillemd,330.41,64.15,-506
akronoh,silverspringmd,342.6,62.3,-705
akronoh,oceancitymd,486.65,62.04,-1002
akronoh,baltimoremd,353.15,63.96,-870
akronoh,hagerstownmd,281.26,63.82,-436
akronoh,westerlyri,577.68,65.76,-1194
akronoh,woonsocketri,631.11,65.64,-765
akronoh,warwickri,609.55,65.58,-955
akronoh,newportri,615.71,64.84,-984
akronoh,northkingstownri,605.02,65.22,-955
akronoh,providenceri,616.6,65.94,-919
akronoh,anstedwv,261.7,63.33,393
akronoh,martinsburgswv,293.86,63.97,-450
akronoh,summersvillewv,297.7,67.62,889
akronoh,viennawv,139.41,63.81,-223
akronoh,bluefieldwv,320.83,65.68,2064
akronoh,charlestonwv,215.68,68.3,-69
akronoh,athensga,666.28,65.56,-224
akronoh,columbusga,795.26,68.56,-456
akronoh,maconga,776.03,68.3,-569
akronoh,augustaga,640.83,66.89,-561
akronoh,savannahga,729.63,67.35,-940
akronoh,atlantaga,692.51,68.39,105
akronoh,atlanticcitynj,471.06,64.91,-955
akronoh,camdennj,413.26,64.95,-955
akronoh,newbrunswicknj,440.89,66.21,-935
akronoh,elizabethnj,436.68,66.23,-956
akronoh,trentonnj,429.33,66.04,-954
akronoh,newarknj,428.33,66.31,-874
akronoh,bridgeportct,497.76,66.11,-949
akronoh,danburyct,487.6,65.32,-444
akronoh,stamfordct,475.83,66.29,-848
akronoh,hartfordct,543.98,65.28,-936
akronoh,newhavenct,516.2,65.57,-920
akronoh,waterburyct,514.49,65.35,-486
daytonoh,detroitmi,209.42,66.52,-211
daytonoh,annarbormi,196.65,65.05,31
daytonoh,grandrapidsmi,302.13,65.24,-155
daytonoh,cadillacmi,388.3,68.3,456
daytonoh,traversecitymi,436.27,67.11,-204
daytonoh,owossomi,265.46,66.14,-87
daytonoh,burlingtonvt,761.5,61.7,-644
daytonoh,winooskivt,764.53,61.97,-589
daytonoh,stalbanscityvt,788.23,62.29,-438
daytonoh,barrevt,811.18,64.03,9
daytonoh,montpeliervt,813.15,64.24,-192
daytonoh,rutlandvt,746.59,65.59,-272
daytonoh,keywestfl,1333.28,66.83,-841
daytonoh,miamifl,1175.72,69.39,-739
daytonoh,fortlauderdalefl,1152.87,69.45,-861
daytonoh,orlandofl,951.87,69.18,-792
daytonoh,tampafl,968.99,69.38,-799
